feature,mean_abs_shap
V122,2.1821350309367525e-07
V121,2.0901743676084707e-07
P_emaildomain_charter.net,1.6122624189810315e-07
P_emaildomain_yahoo.fr,1.5320187291322686e-07
V120,1.5085123212457501e-07
P_emaildomain_live.com,1.356431966181577e-07
R_emaildomain_yahoo.com.mx,1.3227804632133817e-07
P_emaildomain_embarqmail.com,1.1896811772398064e-07
V9,1.1864415850226778e-07
P_emaildomain_live.com.mx,1.1582481500769867e-07
P_emaildomain_outlook.es,9.902956489352856e-08
R_emaildomain_cox.net,9.789227171903445e-08
C3,8.58743243665737e-08
R_emaildomain_me.com,7.94813130127384e-08
P_emaildomain_bellsouth.net,6.867250573427425e-08
P_emaildomain_yahoo.com.mx,6.730417867385665e-08
V8,6.260545942184093e-08
R_emaildomain_comcast.net,5.549619262143702e-08
R_emaildomain_optonline.net,4.57729943209619e-08
R_emaildomain_outlook.es,4.525226071072409e-08
R_emaildomain_ymail.com,3.6314304600239735e-08
R_emaildomain_hotmail.es,2.7608351261444658e-08
R_emaildomain_hotmail.fr,2.6131100209052813e-08
V240,2.2719053293435728e-08
V88,2.0150366403992847e-08
R_emaildomain_att.net,1.572588930284432e-08
R_emaildomain_aol.com,4.063059399984893e-09
R_emaildomain_rocketmail.com,2.587878283239533e-09
R_emaildomain_earthlink.net,2.1881199535216636e-09
P_emaildomain_suddenlink.net,1.6572207741990576e-09
P_emaildomain_optonline.net,1.0087994610896487e-09
R_emaildomain_bellsouth.net,2.540048162939592e-10
P_emaildomain_live.fr,2.399894391792146e-10
V28,0.0
R_emaildomain_suddenlink.net,0.0
R_emaildomain_yahoo.co.uk,0.0
R_emaildomain_yahoo.co.jp,0.0
R_emaildomain_windstream.net,0.0
R_emaildomain_web.de,0.0
R_emaildomain_verizon.net,0.0
R_emaildomain_twc.com,0.0
R_emaildomain_servicios-ta.com,0.0
P_emaildomain_frontiernet.net,0.0
R_emaildomain_scranton.edu,0.0
R_emaildomain_sc.rr.com,0.0
R_emaildomain_sbcglobal.net,0.0
V27,0.0
R_emaildomain_roadrunner.com,0.0
R_emaildomain_q.com,0.0
R_emaildomain_ptd.net,0.0
P_emaildomain_gmx.de,0.0
V241,0.0
R_emaildomain_yahoo.de,0.0
V14,0.0
P_emaildomain_cfl.rr.com,0.0
card6_charge card,0.0
V1,0.0
card6_debit or credit,0.0
P_emaildomain_att.net,0.0
P_emaildomain_cableone.net,0.0
V41,0.0
V65,0.0
P_emaildomain_centurylink.net,0.0
V107,0.0
R_emaildomain_yahoo.es,0.0
V68,0.0
P_emaildomain_cox.net,0.0
P_emaildomain_earthlink.net,0.0
M1_T,0.0
M1_F,0.0
P_emaildomain_frontier.com,0.0
R_emaildomain_yahoo.fr,0.0
P_emaildomain_hotmail.co.uk,0.0
R_emaildomain_prodigy.net.mx,0.0
R_emaildomain_netzero.net,0.0
P_emaildomain_hotmail.de,0.0
P_emaildomain_sbcglobal.net,0.0
R_emaildomain_charter.net,0.0
R_emaildomain_cfl.rr.com,0.0
R_emaildomain_centurylink.net,0.0
R_emaildomain_cableone.net,0.0
P_emaildomain_q.com,0.0
P_emaildomain_roadrunner.com,0.0
R_emaildomain_aim.com,0.0
P_emaildomain_rocketmail.com,0.0
P_emaildomain_yahoo.es,0.0
P_emaildomain_prodigy.net.mx,0.0
P_emaildomain_yahoo.de,0.0
P_emaildomain_sc.rr.com,0.0
V305,0.0
P_emaildomain_yahoo.co.uk,0.0
P_emaildomain_yahoo.co.jp,0.0
P_emaildomain_windstream.net,0.0
P_emaildomain_web.de,0.0
P_emaildomain_verizon.net,0.0
P_emaildomain_ptd.net,0.0
R_emaildomain_embarqmail.com,0.0
P_emaildomain_hotmail.es,0.0
R_emaildomain_juno.com,0.0
P_emaildomain_twc.com,0.0
R_emaildomain_netzero.com,0.0
R_emaildomain_msn.com,0.0
P_emaildomain_hotmail.fr,0.0
P_emaildomain_juno.com,0.0
R_emaildomain_mac.com,0.0
R_emaildomain_live.fr,0.0
R_emaildomain_live.com,0.0
P_emaildomain_mac.com,0.0
R_emaildomain_frontier.com,0.0
P_emaildomain_netzero.com,0.0
P_emaildomain_netzero.net,0.0
R_emaildomain_hotmail.de,0.0
V89,0.0
R_emaildomain_hotmail.co.uk,0.0
R_emaildomain_gmx.de,0.0
R_emaildomain_gmail,0.0
R_emaildomain_frontiernet.net,0.0
P_emaildomain_servicios-ta.com,0.0
